ID,Name,City,Country,IATA 3,Latitute,Longitude
4429,Elfin Cove Seaplane Base,Elfin Cove,United States,ELV,58.19520187,-136.3470001
4430,Funter Bay Seaplane Base,Funter Bay,United States,FNR,58.25439835,-134.897995
4431,Hoonah Airport,Hoonah,United States,HNH,58.0961,-135.410111
4432,Kake Airport,Kake,United States,AFE,56.96139908,-133.9100037
4433,Metlakatla Seaplane Base,Metakatla,United States,MTM,55.13100052,-131.5780029
4434,Hydaburg Seaplane Base,Hydaburg,United States,HYG,55.20629883,-132.8280029
4435,Egegik Airport,Egegik,United States,EGX,58.1855011,-157.375
4436,Perryville Airport,Perryville,United States,KPV,55.905998,-159.162993
4437,Pilot Point Airport,Pilot Point,United States,PIP,57.58039856,-157.5720062
4438,South Naknek Nr 2 Airport,South Naknek,United States,WSN,58.70339966,-157.0079956
4439,Akhiok Airport,Akhiok,United States,AKK,56.93870163,-154.1829987
4440,Karluk Airport,Karluk,United States,KYK,57.56710052,-154.4499969
4441,Larsen Bay Airport,Larsen Bay,United States,KLN,57.53509903,-153.9779968
4442,Ambler Airport,Ambler,United States,ABL,67.10630035,-157.8569946
4443,Buckland Airport,Buckland,United States,BKC,65.9815979,-161.1490021
4444,Bob Baker Memorial Airport,Kiana,United States,IAN,66.97599792,-160.4369965
4445,Kobuk Airport,Kobuk,United States,OBU,66.91230011,-156.8970032
4446,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,ORV,66.81790161,-161.0189972
4447,Selawik Airport,Selawik,United States,WLK,66.60009766,-159.9859924
4448,Brevig Mission Airport,Brevig Mission,United States,KTS,65.33129883,-166.4660034
4449,Elim Airport,Elim,United States,ELI,64.61470032,-162.2720032
4450,Golovin Airport,Golovin,United States,GLV,64.55049896,-163.0070038
4451,Teller Airport,Teller,United States,TLA,65.24040222,-166.3390045
4452,Wales Airport,Wales,United States,WAA,65.622593,-168.095
4453,White Mountain Airport,White Mountain,United States,WMO,64.68920136,-163.4129944
4454,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,64.9394989,-161.154007
4455,St Michael Airport,St. Michael,United States,SMK,63.49010086,-162.1100006
4456,Shaktoolik Airport,Shaktoolik,United States,SKK,64.37110138,-161.223999
4457,Tin City Long Range Radar Station Airport,Tin City,United States,TNC,65.56310272,-167.9219971
4458,Atka Airport,Atka,United States,AKB,52.22029877,-174.2059937
4459,Yakataga Airport,Yakataga,United States,CYT,60.08200073,-142.4929962
4460,Alakanuk Airport,Alakanuk,United States,AUK,62.68004227,-164.6599274
4461,Kipnuk Airport,Kipnuk,United States,KPN,59.93299866,-164.0310059
4462,False Pass Airport,False Pass,United States,KFP,54.84740067,-163.4100037
4463,Nelson Lagoon Airport,Nelson Lagoon,United States,NLG,56.00749969,-161.1600037
4464,Port Moller Airport,Cold Bay,United States,PML,56.00600052,-160.5610046
4465,Klawock Airport,Klawock,United States,KLW,55.57920074,-133.076004
4466,Quinhagak Airport,Quinhagak,United States,KWN,59.75510025,-161.8450012
4467,Kotlik Airport,Kotlik,United States,KOT,63.0306015,-163.5330048
4468,Koyukuk Airport,Koyukuk,United States,KYU,64.87609863,-157.727005
4469,Scammon Bay Airport,Scammon Bay,United States,SCM,61.84529877,-165.5709991
4470,Nondalton Airport,Nondalton,United States,NNL,59.98020172,-154.8390045
4471,Kongiganak Airport,Kongiganak,United States,KKH,59.96080017,-162.8809967
4472,Nikolai Airport,Nikolai,United States,NIB,63.01860046,-154.3580017
4473,Akiak Airport,Akiak,United States,AKI,60.9029007,-161.2310028
4474,Wainwright Airport,Wainwright,United States,AIN,70.63800049,-159.9949951
4475,Zapala Airport,ZAPALA,Argentina,APZ,-38.975498,-70.113602
4476,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,RDS,-37.3905983,-68.90419769
4477,Tte. Julio Gallardo Airport,Puerto Natales,Chile,PNT,-51.67150116,-72.52839661
4478,Sierra Grande Airport,Sierra Grande,Argentina,SGV,-41.59170151,-65.33940125
4479,Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,Argentina,IGB,-41.32089996,-69.57489777
4480,Chenega Bay Airport,Chenega,United States,NCN,60.07730103,-147.9920044
4481,Tok Junction Airport,Tok,United States,TKJ,63.32949829,-142.9539948
4482,Circle City /New/ Airport,Circle,United States,IRC,65.830498,-144.076008
4483,Sleetmute Airport,Sleetmute,United States,SLQ,61.70050049,-157.1660004
4484,Healy River Airport,Healy,United States,HKB,63.86619949,-148.9689941
4485,Klawock Seaplane Base,Klawock,United States,AQC,55.55469894,-133.102005
4486,Minchumina Airport,Lake Minchumina,United States,MHM,63.88600159,-152.302002
4487,Manley Hot Springs Airport,Manley Hot Springs,United States,MLY,64.99759674,-150.6439972
4488,Postville Airport,Postville,Canada,YSO,54.9105,-59.78507
4489,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,YWB,61.58860016,-71.92939758
4490,Alma Airport,Alma,Canada,YTF,48.50889969,-71.64189911
4491,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,YGV,50.2818985,-63.6114006
4492,Rimouski Airport,Rimouski,Canada,YXK,48.47809982,-68.49690247
4493,Tadoule Lake Airport,Tadoule Lake,Canada,XTL,58.7061,-98.512199
4494,Lac Brochet Airport,Lac Brochet,Canada,XLB,58.61750031,-101.4690018
4495,South Indian Lake Airport,South Indian Lake,Canada,XSI,56.7928009,-98.90720367
4496,Brochet Airport,Brochet,Canada,YBT,57.8894,-101.679001
4497,Little Grand Rapids Airport,Little Grand Rapids,Canada,ZGR,52.04560089,-95.46579742
4498,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,YCR,54.61059952,-97.76080322
4499,Red Sucker Lake Airport,Red Sucker Lake,Canada,YRS,54.16719818,-93.55719757
4500,Rainbow Lake Airport,Rainbow Lake,Canada,YOP,58.49140167,-119.4079971
4501,Bonnyville Airport,Bonnyville,Canada,YBY,54.304199,-110.744003
4502,Nanaimo Harbour Water Airport,Nanaimo,Canada,ZNA,49.18330002,-123.9499969
4503,Ganges Seaplane Base,Ganges,Canada,YGG,48.8545,-123.4969
4504,Fort St James Airport,Fort St. James,Canada,YJM,54.39720154,-124.2630005
4505,Boundary Bay Airport,Boundary Bay,Canada,YDT,49.07419968,-123.012001
4506,Denny Island Airport,Bella Bella,Canada,ZEL,52.139702,-128.063997
4507,Wekweètì Airport,Wekweeti,Canada,YFJ,64.190804,-114.077002
4508,Corn Island,Corn Island,Nicaragua,RNI,12.16289997,-83.063797
4509,San Pedro Airport,Bonanza,Nicaragua,BZA,13.94999981,-84.59999847
4510,Rosita Airport,Rosita,Nicaragua,RFS,13.88969994,-84.4088974
4511,Siuna,Siuna,Nicaragua,SIU,13.72722244,-84.77777863
4512,Waspam Airport,Waspam,Nicaragua,WSP,14.73919964,-83.9693985
4513,Playa Samara/Carrillo Airport,Carrillo,Costa Rica,PLD,9.870510101,-85.48139954
4514,Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,COZ,18.90749931,-70.72190094
4515,Negril Airport,Negril,Jamaica,NEG,18.34280014,-78.33209991
4516,José Aponte de la Torre Airport,Ceiba,Puerto Rico,RVR,18.24530029,-65.6434021
4517,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,Virgin Islands,SPB,18.33860016,-64.94069672
4518,D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,ARR,-45.013599,-70.812202
4519,Jose De San Martin Airport,Jose de San Martin,Argentina,JSM,-44.04859924,-70.45890045
4520,Uyuni Airport,Uyuni,Bolivia,UYU,-20.44630051,-66.8483963
4521,Abaiang Airport,Abaiang Atoll,Kiribati,ABF,1.798609972,173.0410004
4522,Albina Airport,Albina,Suriname,ABN,5.512720108,-54.05009842
4523,Drietabbetje Airport,Drietabbetje,Suriname,DRJ,4.116666794,-54.66667175
4524,Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,ICK,5.955560207,-57.03939819
4525,Vincent Fayks Airport,Paloemeu,Suriname,OEM,3.345279932,-55.44250107
4526,Stoelmanseiland Airport,Stoelmans Eiland,Suriname,SMZ,4.349999905,-54.41666794
4527,Totness Airport,Totness,Suriname,TOT,5.865829945,-56.32749939
4528,Wageningen Airstrip,Wageningen,Suriname,AGI,5.766666889,-56.6333313
4529,Codela Airport,Guapiles,Costa Rica,CSC,10.41399956,-85.09169769
4530,Orinduik Airport,Orinduik,Guyana,ORJ,4.725269794,-60.03499985
4531,Annai Airport,Annai,Guyana,NAI,3.959439993,-59.12419891
4532,Imbaimadai Airport,Imbaimadai,Guyana,IMB,5.708109856,-60.2942009
4533,Kamarang Airport,Kamarang,Guyana,KAR,5.865340233,-60.61420059
4534,Mabaruma Airport,Mabaruma,Guyana,USI,8.199999809,-59.78329849
4535,Mahdia Airport,Mahdia,Guyana,MHA,5.277490139,-59.15110016
4536,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC,-22.63999939,-55.83000183
4537,Alcides Fernández Airport,Acandi,Colombia,ACD,8.51667,-77.3
4538,Los Colonizadores Airport,Saravena,Colombia,RVE,6.951868,-71.857179
4539,Villa Garzón Airport,Villa Garzon,Colombia,VGZ,0.978767,-76.6056
4540,El Bagre Airport,El Bagre,Colombia,EBG,7.59647,-74.8089
4541,Juan H White Airport,Caucasia,Colombia,CAQ,7.96847,-75.1985
4542,Mandinga Airport,Condoto,Colombia,COG,5.08333,-76.7
4543,Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,9.50945,-75.5854
4544,Cabo Frio Airport,Cabo Frio,Brazil,CFB,-22.92169952,-42.07429886
4545,Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,-11.88500023,-55.58610916
4546,Gurupi Airport,Gurupi,Brazil,GRP,-11.73960018,-49.13219833
4547,Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP,-9.319970131,-50.32849884
4548,Breves Airport,Breves,Brazil,BVS,-1.636530042,-50.4435997
4549,Soure Airport,Soure,Brazil,SFK,-0.699431002,-48.52099991
4550,Parintins Airport,Parintins,Brazil,PIN,-2.673019886,-56.77719879
4551,Barreiras Airport,Barreiras,Brazil,BRA,-12.07890034,-45.00899887
4552,Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,-10.46472168,-50.51861191
4553,Minaçu Airport,Minacu,Brazil,MQH,-13.5491,-48.195301
4554,Araguaína Airport,Araguaina,Brazil,AUX,-7.22787,-48.240501
4555,Novo Aripuanã Airport,Novo Aripuana,Brazil,NVP,-5.118030071,-60.36489868
4556,Fazenda Colen Airport,Lucas do Rio Verde,Brazil,LVR,-13.31444359,-56.11277771
4557,Franca Airport,Franca,Brazil,FRC,-20.59219933,-47.38290024
4558,Dourados Airport,Dourados,Brazil,DOU,-22.2019,-54.926601
4559,Lábrea Airport,Labrea,Brazil,LBR,-7.278969765,-64.76950073
4560,Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,-16.586,-54.7248
4561,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,-25.38750076,-51.52019882
4562,Santa Terezinha Airport,Joacaba,Brazil,JCB,-27.17140007,-51.55329895
4563,General Leite de Castro Airport,Rio Verde,Brazil,RVD,-17.83472252,-50.95611191
4564,Romeu Zema Airport,Araxa,Brazil,AAX,-19.5632,-46.96039963
4565,Maués Airport,Maues,Brazil,MBZ,-3.37217,-57.7248
4566,Borba Airport,Borba,Brazil,RBB,-4.406340122,-59.60240173
4567,Coari Airport,Coari,Brazil,CIZ,-4.134059906,-63.13259888
4568,Barcelos Airport,Barcelos,Brazil,BAZ,-0.981292,-62.919601
4569,Diamantino Airport,Diamantino,Brazil,DMT,-14.37689972,-56.40039825
4570,Guanambi Airport,Guanambi,Brazil,GNM,-14.20820045,-42.74610138
4571,Tsletsi Airport,Djelfa,Algeria,QDJ,34.6657,3.351
4572,Nzagi Airport,Nzagi,Angola,NZA,-7.716939926,21.35820007
4573,Lucapa Airport,Lucapa,Angola,LBZ,-8.445727348,20.73208618
4574,Am Timan Airport,Am Timan,Chad,AMC,11.0340004,20.27400017
4575,Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,GSQ,22.58569908,28.71660042
4576,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,39.40190125,-77.98459625
4577,Awassa Airport,Awasa,Ethiopia,AWA,7.066999912,38.5
4578,Wilwal International Airport,Jijiga,Ethiopia,JIJ,9.3325,42.9121
4579,Mekane Selam Airport,Mekane Selam,Ethiopia,MKS,10.7254,38.7415
4580,Debra Marcos Airport,Debre Marqos,Ethiopia,DBM,10.35000038,37.71699905
4581,Debre Tabor Airport,Debre Tabor,Ethiopia,DBT,11.96700001,38
4582,Harar Meda Airport,Debre Zeyit,Ethiopia,QHR,8.7163,39.0059
4583,Robe Airport,Goba,Ethiopia,GOB,7.1160634,40.0463033
4584,Mayumba Airport,Mayumba,Gabon,MYB,-3.4584198,10.67407608
4585,Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE,-1.406111,35.008057
4586,Rumbek Airport,Rumbek,Sudan,RBX,6.824999809,29.66900063
4587,Cape Palmas Airport,Greenville,Liberia,CPA,4.379020214,-7.696949959
4588,Ouro Sogui Airport,Matam,Senegal,MAX,15.59360027,-13.32279968
4589,Bird Island Airport,Bird Island,Seychelles,BDI,-3.72472,55.205299
4590,Wadi Halfa Airport,Wadi Halfa,Sudan,WHF,21.80269814,31.52157784
4591,Bugungu Airport,Pakuba,Uganda,PAF,2.2,31.55
4592,Hatay Airport,Hatay,Turkey,HTY,36.36277771,36.28222275
4593,Raivavae Airport,Raivavae,French Polynesia,RVV,-23.8852005,-147.6620026
4594,Lleida-Alguaire Airport,Lleida,Spain,ILD,41.728185,0.535023
4595,Bildudalur Airport,Bildudalur,Iceland,BIU,65.64129639,-23.5461998
4596,Gjögur Airport,Gjogur,Iceland,GJR,65.99530029,-21.32690048
4597,Sauðárkrókur Airport,Saudarkrokur,Iceland,SAK,65.73169708,-19.57279968
4598,Inishmaan Aerodrome,Inishmaan,Ireland,IIA,53.0929985,-9.568059921
4599,Ak Bashat Airport,Taldykorgan,Kazakhstan,TDK,42.88958,73.602004
4600,Ulgii Mongolei Airport,Olgii,Mongolia,ULG,48.99330139,89.92250061
4601,Vologda Airport,Vologda,Russia,VGD,59.28250122,39.94440079
4602,Leshukonskoye Airport,Arkhangelsk,Russia,LDG,64.89600372,45.72299957
4603,Huesca/Pirineos Airport,Huesca,Spain,HSK,42.0760994,-0.316666991
4604,Ciudad Real Central Airport,Ciudad Real,Spain,CQM,38.85638889,-3.97
4605,Al Najaf International Airport,Najaf,Iraq,NJF,31.989853,44.404317
4606,Colonsay Airstrip,Colonsay,United Kingdom,CSA,56.05749893,-6.243060112
4607,Rock Hill - York County Airport,Rock Hill,United States,RKH,34.9878006,-81.05719757
4608,Allegheny County Airport,Pittsburgh,United States,AGC,40.35440063,-79.93019867
4609,Fulton County Airport Brown Field,Atlanta,United States,FTY,33.77909851,-84.52140045
4610,Tresco Heliport,Tresco,United Kingdom,TSO,49.9455986,-6.331389904
4611,Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII,32.60419846,65.86579895
4612,Zaranj Airport,Zaranj,Afghanistan,ZAJ,30.972222,61.865833
4613,Chakcharan Airport,Chaghcharan,Afghanistan,CCN,34.53300095,65.26699829
4614,Fuyang Xiguan Airport,Fuyang,China,FUG,32.882157,115.734364
4615,Longyan Guanzhishan Airport,Longyan,China,LCX,25.67469978,116.7470016
4616,Xingyi Airport,Xingyi,China,ACX,25.08638889,104.9594444
4617,Liping Airport,Liping,China,HZH,26.32217,109.1499
4618,Ohio State University Airport,Columbus,United States,OSU,40.07979965,-83.07299805
4619,Addison Airport,Addison,United States,ADS,32.96860123,-96.83640289
4620,Destin Executive Airport,Destin,United States,DTS,30.40010071,-86.47149658
4621,Chernobayevka Airport,Kherson,Ukraine,KHE,46.67580032,32.50640106
4622,Ryans Creek Aerodrome,Stewart Island,New Zealand,SZS,-46.89970016,168.1009979
4623,Zhijiang Airport,Zhijiang,China,HJJ,27.44111111,109.7
4624,Yarmouth Airport,Yarmouth,Canada,YQI,43.82690048,-66.08809662
4625,Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,35.33140183,-77.6088028
4626,First Flight Airport,Kill Devil Hills,United States,FFA,36.01819992,-75.6713028
4627,Carajás Airport,Parauapebas,Brazil,CKS,-6.115277767,-50.00138855
4628,Tarempa Airport,Anambas Islands,Indonesia,MWK,3.348119974,106.2580032
4629,Persian Gulf International Airport,Khalije Fars,Iran,PGU,27.379601,52.737701
4630,Yasouj Airport,Yasuj,Iran,YES,30.70050049,51.54510117
4631,Mosul International Airport,Mosul,Iraq,OSB,36.30580139,43.1473999
4632,Tajima Airport,Toyooka,Japan,TJH,35.51279831,134.7870026
4633,Amakusa Airport,Amakusa,Japan,AXJ,32.482498,130.158997
4634,Kikai Airport,Kikai,Japan,KKX,28.32130051,129.9279938
4635,Aguni Airport,Aguni,Japan,AGJ,26.59250069,127.2409973
4636,Bulgan Airport,Bulgan,Mongolia,UGA,48.85499954,103.4759979
4637,Ulaangom Airport,Ulaangom,Mongolia,ULO,50.066588,91.938273
4638,Borongan Airport,Borongan,Philippines,BPR,11.67430019,125.4789963
4639,Lubang Airport,Lubang,Philippines,LBX,13.85540009,120.1050034
4640,Kulob Airport,Kulyab,Tajikistan,TJU,37.98809814,69.80500031
4641,Daşoguz Airport,Dasoguz,Turkmenistan,TAZ,41.761101,59.826698
4642,Barrow Island Airport,Barrow Island,Australia,BWB,-20.86440086,115.4059982
4643,Derby Airport,Derby,Australia,DRB,-17.37000084,123.6610031
4644,Walgett Airport,Walgett,Australia,WGE,-30.03280067,148.1260071
4645,Bathurst Island Airport,Bathurst Island,Australia,BRT,-11.76920033,130.6199951
4646,Dunk Island Airport,Dunk Island,Australia,DKI,-17.94169998,146.1399994
4647,Lizard Island Airport,Lizard Island,Australia,LZR,-14.673273,145.454571
4648,Hamilton Airport,Hamilton,Australia,HLT,-37.64889908,142.0650024
4649,Halls Creek Airport,Halls Creek,Australia,HCQ,-18.23390007,127.6699982
4650,Fitzroy Crossing Airport,Fitzroy Crossing,Australia,FIZ,-18.18190002,125.5589981
4651,Ravensthorpe Airport,Ravensthorpe,Australia,RVT,-33.79719925,120.2080002
4652,Provo Municipal Airport,Provo,United States,PVU,40.21920013,-111.7229996
4653,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,40.5163002,-106.8659973
4654,Delta Municipal Airport,Delta,United States,DTA,39.38059998,-112.5080032
4655,Richfield Municipal Airport,Richfield,United States,RIF,38.7364006,-112.098999
4656,Carbon County Regional/Buck Davis Field,Price,United States,PUC,39.61389923,-110.7509995
4657,Los Alamos Airport,Los Alamos,United States,LAM,35.87979889,-106.2689972
4658,Lake Havasu City Airport,Lake Havasu City,United States,HII,34.571098,-114.358002
4659,Winslow Lindbergh Regional Airport,Winslow,United States,INW,35.02190018,-110.7229996
4660,Douglas Municipal Airport,Douglas,United States,DGL,31.34259987,-109.5059967
4661,Marakei Airport,Marakei,Kiribati,MZK,2.058609962,173.2709961
4662,Abemama Atoll Airport,Abemama,Kiribati,AEA,0.490833014,173.8289948
4663,Buariki Airport,Buariki,Kiribati,AAK,0.185277998,173.6369934
4664,Kuria Airport,Kuria,Kiribati,KUC,0.218611002,173.4420013
4665,Arorae Island Airport,Arorae,Kiribati,AIS,-2.616110086,176.8029938
4666,Tamana Island Airport,Tamana,Kiribati,TMN,-2.485830069,175.9700012
4667,Beru Airport,Beru Island,Kiribati,BEZ,-1.354719996,176.0070038
4668,Nikunau Airport,Nikunau,Kiribati,NIG,-1.314440012,176.4100037
4669,Butaritari Atoll Airport,Butaritari,Kiribati,BBG,3.08583,172.811005
4670,Makin Island Airport,Makin,Kiribati,MTK,3.374439955,172.9920044
4671,Maiana Airport,Maiana,Kiribati,MNK,1.003610015,173.0310059
4672,Nonouti Airport,Nonouti,Kiribati,NON,-0.63972199,174.4279938
4673,Tabiteuea South Airport,Tabiteuea,Kiribati,TSU,-1.474439979,175.0639954
4674,Whitianga Airport,Whitianga,New Zealand,WTZ,-36.83169937,175.6790009
4675,Takaka Airport,Takaka,New Zealand,KTF,-40.81330109,172.7749939
4676,Afutara Aerodrome,Afutara,Solomon Islands,AFT,-9.191388889,160.9486111
4677,Ulawa Airport,Ulawa,Solomon Islands,RNA,-9.860543583,161.9795465
4678,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,CHY,-6.711944,156.396111
4679,Santa Ana Airport,Santa Ana,Solomon Islands,NNB,-10.847994,162.454108
4680,Yandina Airport,Yandina,Solomon Islands,XYA,-9.092816,159.21841
4681,Bartow Municipal Airport,Bartow,United States,BOW,27.94339943,-81.78340149
4682,Fitiuta Airport,Fiti\\'uta,American Samoa,FTI,-14.2172,-169.425003
4683,Livermore Municipal Airport,Livermore,United States,LVK,37.69340134,-121.8199997
4684,Mariposa Yosemite Airport,Mariposa,United States,RMY,37.51089859,-120.0400009
4685,Grootfontein Airport,Grootfontein,Namibia,GFY,-19.60219955,18.12269974
4686,Rundu Airport,Rundu,Namibia,NDU,-17.9564991,19.71940041
4687,Tasiilaq Heliport,Angmagssalik,Greenland,AGM,65.61229608,-37.61833549
4688,Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,33.62670135,-116.1600037
4689,Santa Monica Municipal Airport,Santa Monica,United States,SMO,34.01580048,-118.4509964
4690,Bermuda Dunes Airport,Palm Springs,United States,UDD,33.74840164,-116.2750015
4691,Scottsdale Airport,Scottsdale,United States,ZSY,33.6228981,-111.9110031
